epoch,train_loss,val_rmse,secs
0,0.49997,0.75955,67
1,0.42753,0.74894,66
2,0.39009,0.73538,66
3,0.36192,0.74554,67
4,0.32868,0.73601,66
5,0.30178,0.72829,66
6,0.27744,0.73860,66
7,0.25520,0.73751,66
8,0.23379,0.73668,66
9,0.21738,0.73550,66
10,0.20064,0.72590,66
11,0.19056,0.74213,66
12,0.18028,0.74487,66
13,0.17217,0.74667,66
14,0.16271,0.74363,66
15,0.15715,0.73698,66
16,0.15111,0.73439,67
17,0.14496,0.74265,66
18,0.14193,0.75404,66
19,0.13891,0.75116,66
